DatasetName,SightingKey,SpeciesCode,KingdomName,ClassName,FamilyName,SortOrder,ScientificName,Exotic,CommonName,NSWStatus,CommStatus,SensitivityClass,ProfileID,DateFirst,DateLast,NumberIndividuals,EstimateTypeCode,SourceCode,ObservationType,Status,ValidationFlags,LocationKey,Description,Latitude_GDA94,Longitude_GDA94,Zone,Easting,Northing,Accuracy,SightingNotes,LocationNotes,Column1
AWC-NSW Parks Partnership Projects,SPJGI6293753,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:12,22/10/2018 5:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293754,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:12,22/10/2018 5:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293765,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:44,22/10/2018 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588469,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293766,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:44,22/10/2018 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588469,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293767,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:44,22/10/2018 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588469,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293768,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:44,22/10/2018 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588469,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293769,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 5:44,22/10/2018 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588469,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293777,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:04,22/10/2018 6:04,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293778,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:04,22/10/2018 6:04,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293779,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:04,22/10/2018 6:04,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293780,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:04,22/10/2018 6:04,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293781,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:04,22/10/2018 6:04,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293783,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:14,22/10/2018 6:14,1,,4,Q,Valid and accepted without modification,,LPJGI0588460,Mallee Cliffs,-34.18724156,142.5724102,54,644896,6215965,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293784,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:14,22/10/2018 6:14,1,,4,Q,Valid and accepted without modification,,LPJGI0588460,Mallee Cliffs,-34.18724156,142.5724102,54,644896,6215965,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293785,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:14,22/10/2018 6:14,1,,4,Q,Valid and accepted without modification,,LPJGI0588460,Mallee Cliffs,-34.18724156,142.5724102,54,644896,6215965,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293786,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:14,22/10/2018 6:14,1,,4,Q,Valid and accepted without modification,,LPJGI0588460,Mallee Cliffs,-34.18724156,142.5724102,54,644896,6215965,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293787,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:14,22/10/2018 6:14,1,,4,Q,Valid and accepted without modification,,LPJGI0588460,Mallee Cliffs,-34.18724156,142.5724102,54,644896,6215965,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293788,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:20,22/10/2018 6:20,1,,4,Q,Valid and accepted without modification,,LPJGI0588391,Mallee Cliffs,-34.25225865,142.7175699,54,658152,6208539,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293789,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:20,22/10/2018 6:20,1,,4,Q,Valid and accepted without modification,,LPJGI0588391,Mallee Cliffs,-34.25225865,142.7175699,54,658152,6208539,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293790,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:20,22/10/2018 6:20,1,,4,Q,Valid and accepted without modification,,LPJGI0588391,Mallee Cliffs,-34.25225865,142.7175699,54,658152,6208539,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293791,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:20,22/10/2018 6:20,1,,4,Q,Valid and accepted without modification,,LPJGI0588391,Mallee Cliffs,-34.25225865,142.7175699,54,658152,6208539,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293792,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 6:20,22/10/2018 6:20,1,,4,Q,Valid and accepted without modification,,LPJGI0588391,Mallee Cliffs,-34.25225865,142.7175699,54,658152,6208539,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293817,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 19:58,22/10/2018 19:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588451,Mallee Cliffs,-34.19552277,142.6691366,54,653795,6214905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293818,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 19:58,22/10/2018 19:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588451,Mallee Cliffs,-34.19552277,142.6691366,54,653795,6214905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293819,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 19:58,22/10/2018 19:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588451,Mallee Cliffs,-34.19552277,142.6691366,54,653795,6214905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293820,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 19:58,22/10/2018 19:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588451,Mallee Cliffs,-34.19552277,142.6691366,54,653795,6214905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293821,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 19:58,22/10/2018 19:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588451,Mallee Cliffs,-34.19552277,142.6691366,54,653795,6214905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293832,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 20:59,22/10/2018 20:59,1,,4,Q,Valid and accepted without modification,,LPJGI0588476,Mallee Cliffs,-34.15200773,142.5594812,54,643764,6219891,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293833,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 20:59,22/10/2018 20:59,1,,4,Q,Valid and accepted without modification,,LPJGI0588476,Mallee Cliffs,-34.15200773,142.5594812,54,643764,6219891,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293835,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:07,22/10/2018 21:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588415,Mallee Cliffs,-34.22423554,142.6744085,54,654229,6211713,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293836,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:07,22/10/2018 21:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588415,Mallee Cliffs,-34.22423554,142.6744085,54,654229,6211713,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293837,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:07,22/10/2018 21:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588415,Mallee Cliffs,-34.22423554,142.6744085,54,654229,6211713,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293838,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:07,22/10/2018 21:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588415,Mallee Cliffs,-34.22423554,142.6744085,54,654229,6211713,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293839,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:07,22/10/2018 21:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588415,Mallee Cliffs,-34.22423554,142.6744085,54,654229,6211713,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293841,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:26,22/10/2018 21:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293842,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:26,22/10/2018 21:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293843,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:26,22/10/2018 21:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293844,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:26,22/10/2018 21:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293845,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 21:26,22/10/2018 21:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588478,Mallee Cliffs,-34.12765421,142.546284,54,642588,6222610,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293852,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 22:42,22/10/2018 22:42,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293853,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 22:42,22/10/2018 22:42,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293854,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 22:42,22/10/2018 22:42,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293855,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 22:42,22/10/2018 22:42,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293856,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/10/2018 22:42,22/10/2018 22:42,1,,4,Q,Valid and accepted without modification,,LPJGI0588474,Mallee Cliffs,-34.17594113,142.557915,54,643579,6217239,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293878,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 2:36,23/10/2018 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588410,Mallee Cliffs,-34.2302373,142.5381854,54,641670,6211245,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293879,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 2:36,23/10/2018 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588410,Mallee Cliffs,-34.2302373,142.5381854,54,641670,6211245,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293880,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 2:36,23/10/2018 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588410,Mallee Cliffs,-34.2302373,142.5381854,54,641670,6211245,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293881,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 2:36,23/10/2018 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588410,Mallee Cliffs,-34.2302373,142.5381854,54,641670,6211245,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293882,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 2:36,23/10/2018 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588410,Mallee Cliffs,-34.2302373,142.5381854,54,641670,6211245,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293890,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:08,23/10/2018 5:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293891,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:08,23/10/2018 5:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293892,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:08,23/10/2018 5:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293893,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:08,23/10/2018 5:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293894,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:08,23/10/2018 5:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293895,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:50,23/10/2018 5:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588477,Mallee Cliffs,-34.13980683,142.5529351,54,643181,6221253,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293896,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:50,23/10/2018 5:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588477,Mallee Cliffs,-34.13980683,142.5529351,54,643181,6221253,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293897,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:50,23/10/2018 5:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588477,Mallee Cliffs,-34.13980683,142.5529351,54,643181,6221253,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293898,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:50,23/10/2018 5:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588477,Mallee Cliffs,-34.13980683,142.5529351,54,643181,6221253,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293899,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 5:50,23/10/2018 5:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588477,Mallee Cliffs,-34.13980683,142.5529351,54,643181,6221253,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293917,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 18:10,23/10/2018 18:10,1,,4,Q,Valid and accepted without modification,,LPJGI0588428,Mallee Cliffs,-34.22521339,142.6976333,54,656366,6211569,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293918,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 18:10,23/10/2018 18:10,1,,4,Q,Valid and accepted without modification,,LPJGI0588428,Mallee Cliffs,-34.22521339,142.6976333,54,656366,6211569,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293919,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 18:11,23/10/2018 18:11,1,,4,Q,Valid and accepted without modification,,LPJGI0588428,Mallee Cliffs,-34.22521339,142.6976333,54,656366,6211569,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293920,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 18:11,23/10/2018 18:11,1,,4,Q,Valid and accepted without modification,,LPJGI0588428,Mallee Cliffs,-34.22521339,142.6976333,54,656366,6211569,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293921,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 18:11,23/10/2018 18:11,1,,4,Q,Valid and accepted without modification,,LPJGI0588428,Mallee Cliffs,-34.22521339,142.6976333,54,656366,6211569,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293927,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 19:22,23/10/2018 19:22,1,,4,Q,Valid and accepted without modification,,LPJGI0588393,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293928,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:03,23/10/2018 20:03,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293929,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:03,23/10/2018 20:03,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293930,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:03,23/10/2018 20:03,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293931,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:03,23/10/2018 20:03,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293932,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:03,23/10/2018 20:03,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293933,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:51,23/10/2018 20:51,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293934,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:51,23/10/2018 20:51,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293935,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:51,23/10/2018 20:51,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293936,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 20:51,23/10/2018 20:51,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293953,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/10/2018 23:23,23/10/2018 23:23,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293975,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,24/10/2018 3:12,24/10/2018 3:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293976,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,24/10/2018 3:12,24/10/2018 3:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293977,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,24/10/2018 3:12,24/10/2018 3:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6293978,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,24/10/2018 3:13,24/10/2018 3:13,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
