DatasetName,SightingKey,SpeciesCode,KingdomName,ClassName,FamilyName,SortOrder,ScientificName,Exotic,CommonName,NSWStatus,CommStatus,SensitivityClass,ProfileID,DateFirst,DateLast,NumberIndividuals,EstimateTypeCode,SourceCode,ObservationType,Status,ValidationFlags,LocationKey,Description,Latitude_GDA94,Longitude_GDA94,Zone,Easting,Northing,Accuracy,SightingNotes,LocationNotes,Column1
AWC-NSW Parks Partnership Projects,SPJGI7424784,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 18:49,28/01/2022 18:49,1,,4,Q,Valid and accepted without modification,,LPJGI0719639,Mallee Cliffs,-34.17200914,142.4453831,54,633214,6217828,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424785,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 18:49,28/01/2022 18:49,1,,4,Q,Valid and accepted without modification,,LPJGI0719639,Mallee Cliffs,-34.17200914,142.4453831,54,633214,6217828,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424786,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 19:40,28/01/2022 19:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424787,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 19:40,28/01/2022 19:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424788,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 19:40,28/01/2022 19:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424800,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 23:54,28/01/2022 23:54,2,,4,Q,Valid and accepted without modification,,LPJGI0719598,Mallee Cliffs,-34.24610573,142.6851826,54,655181,6209271,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424801,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 23:54,28/01/2022 23:54,2,,4,Q,Valid and accepted without modification,,LPJGI0719598,Mallee Cliffs,-34.24610573,142.6851826,54,655181,6209271,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424802,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,28/01/2022 23:54,28/01/2022 23:54,2,,4,Q,Valid and accepted without modification,,LPJGI0719598,Mallee Cliffs,-34.24610573,142.6851826,54,655181,6209271,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424824,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 4:40,29/01/2022 4:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719602,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424825,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 4:40,29/01/2022 4:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719602,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424826,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 4:40,29/01/2022 4:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719602,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424827,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 4:41,29/01/2022 4:41,1,,4,Q,Valid and accepted without modification,,LPJGI0719602,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424828,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 4:41,29/01/2022 4:41,1,,4,Q,Valid and accepted without modification,,LPJGI0719602,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424829,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 4:41,29/01/2022 4:41,1,,4,Q,Valid and accepted without modification,,LPJGI0719602,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424838,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:29,29/01/2022 6:29,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424839,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:29,29/01/2022 6:29,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424840,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:29,29/01/2022 6:29,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424841,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:30,29/01/2022 6:30,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424842,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:30,29/01/2022 6:30,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424843,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:30,29/01/2022 6:30,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424844,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:32,29/01/2022 6:32,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424845,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:32,29/01/2022 6:32,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424846,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:32,29/01/2022 6:32,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424847,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:36,29/01/2022 6:36,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424848,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:36,29/01/2022 6:36,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424849,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:36,29/01/2022 6:36,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424850,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:37,29/01/2022 6:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424851,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:37,29/01/2022 6:37,2,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424852,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 6:37,29/01/2022 6:37,2,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424853,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 8:11,29/01/2022 8:11,2,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424854,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 8:11,29/01/2022 8:11,2,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424855,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 8:11,29/01/2022 8:11,2,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424907,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:30,29/01/2022 21:30,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424908,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:30,29/01/2022 21:30,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424909,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:34,29/01/2022 21:34,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424910,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:34,29/01/2022 21:34,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424911,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:34,29/01/2022 21:34,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424912,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:35,29/01/2022 21:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424913,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:35,29/01/2022 21:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424914,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:35,29/01/2022 21:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424915,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:35,29/01/2022 21:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424916,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:35,29/01/2022 21:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424917,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:35,29/01/2022 21:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719637,Mallee Cliffs,-34.17502287,142.4774165,54,636161,6217451,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424918,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 21:54,29/01/2022 21:54,1,,4,Q,Valid and accepted without modification,,LPJGI0719609,Mallee Cliffs,-34.22423554,142.6744085,54,654229,6211713,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424926,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,29/01/2022 23:15,29/01/2022 23:15,1,,4,Q,Valid and accepted without modification,,LPJGI0719646,Mallee Cliffs,-34.11496918,142.5418806,54,642204,6224023,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424955,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 0:08,30/01/2022 0:08,1,,4,Q,Valid and accepted without modification,,LPJGI0719638,Mallee Cliffs,-34.17413391,142.4613544,54,634682,6217571,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424956,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 0:08,30/01/2022 0:08,1,,4,Q,Valid and accepted without modification,,LPJGI0719638,Mallee Cliffs,-34.17413391,142.4613544,54,634682,6217571,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424960,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:32,30/01/2022 2:32,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424961,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:32,30/01/2022 2:32,2,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424962,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:32,30/01/2022 2:32,2,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424963,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:34,30/01/2022 2:34,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424964,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:34,30/01/2022 2:34,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424965,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:34,30/01/2022 2:34,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424966,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:35,30/01/2022 2:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424967,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:35,30/01/2022 2:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424968,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:35,30/01/2022 2:35,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424969,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:36,30/01/2022 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424970,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:36,30/01/2022 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424971,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:36,30/01/2022 2:36,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424972,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:37,30/01/2022 2:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424973,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:37,30/01/2022 2:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424974,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:37,30/01/2022 2:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424975,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:37,30/01/2022 2:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424976,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:37,30/01/2022 2:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424977,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:37,30/01/2022 2:37,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424978,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:38,30/01/2022 2:38,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424979,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:38,30/01/2022 2:38,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424980,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:38,30/01/2022 2:38,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424981,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:39,30/01/2022 2:39,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424982,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:39,30/01/2022 2:39,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424983,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:39,30/01/2022 2:39,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424984,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:40,30/01/2022 2:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424985,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:40,30/01/2022 2:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424986,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:40,30/01/2022 2:40,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424987,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:41,30/01/2022 2:41,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424988,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:41,30/01/2022 2:41,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424989,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 2:41,30/01/2022 2:41,1,,4,Q,Valid and accepted without modification,,LPJGI0719607,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424996,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 9:22,30/01/2022 9:22,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7424997,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,30/01/2022 9:22,30/01/2022 9:22,1,,4,Q,Valid and accepted without modification,,LPJGI0719610,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,10,Outside fence monitoring,Cam,
