Data from the BioNet Atlas website, which holds records from a number of custodians. The data are only indicative and cannot be considered a comprehensive inventory, and may contain errors and omissions.
Location accuracy varies. Records of species listed under the Sensitive Species Data Policy are identified in the Sensitivity Class column (^ rounded to 0.1°C; ^^ rounded to 0.01°C).
Copyright the State of NSW through the Department of Planning, Industry and Environment.
Search criteria : Public Report of all  Valid Records of Red Kangaroo (Species: Osphranter rufus) returned a total of 8,500 records of 1 species.Report generated on 24/09/2024 5:00 PM
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
AWC-NSW Parks Partnership Projects	SPJGI7425233	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:29:03	02/02/2022 06:29:03	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425234	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:29:04	02/02/2022 06:29:04	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425235	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:29:05	02/02/2022 06:29:05	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425236	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:29:37	02/02/2022 06:29:37	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425237	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:29:38	02/02/2022 06:29:38	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425238	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:29:38	02/02/2022 06:29:38	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425239	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:30:17	02/02/2022 06:30:17	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425240	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:30:17	02/02/2022 06:30:17	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425241	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:30:18	02/02/2022 06:30:18	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425242	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:32:38	02/02/2022 06:32:38	1		4	Q	Valid and accepted without modification		LPJGI0719637	Mallee Cliffs	-34.175022870	142.477416500	54	636161	6217451	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425243	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:32:38	02/02/2022 06:32:38	1		4	Q	Valid and accepted without modification		LPJGI0719637	Mallee Cliffs	-34.175022870	142.477416500	54	636161	6217451	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425244	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:32:54	02/02/2022 06:32:54	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425245	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 06:32:54	02/02/2022 06:32:54	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425246	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 07:20:41	02/02/2022 07:20:41	1		4	Q	Valid and accepted without modification		LPJGI0719611	Mallee Cliffs	-34.225521150	142.681704500	54	654898	6211559	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425247	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 07:20:42	02/02/2022 07:20:42	1		4	Q	Valid and accepted without modification		LPJGI0719611	Mallee Cliffs	-34.225521150	142.681704500	54	654898	6211559	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425248	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 07:20:42	02/02/2022 07:20:42	1		4	Q	Valid and accepted without modification		LPJGI0719611	Mallee Cliffs	-34.225521150	142.681704500	54	654898	6211559	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425249	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 07:21:13	02/02/2022 07:21:13	1		4	Q	Valid and accepted without modification		LPJGI0719611	Mallee Cliffs	-34.225521150	142.681704500	54	654898	6211559	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425250	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 07:21:14	02/02/2022 07:21:14	1		4	Q	Valid and accepted without modification		LPJGI0719611	Mallee Cliffs	-34.225521150	142.681704500	54	654898	6211559	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425251	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 07:21:15	02/02/2022 07:21:15	1		4	Q	Valid and accepted without modification		LPJGI0719611	Mallee Cliffs	-34.225521150	142.681704500	54	654898	6211559	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425258	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 12:27:07	02/02/2022 12:27:07	1		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425259	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 12:27:07	02/02/2022 12:27:07	2		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425260	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 12:27:08	02/02/2022 12:27:08	2		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425275	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 17:30:34	02/02/2022 17:30:34	1		4	Q	Valid and accepted without modification		LPJGI0719631	Mallee Cliffs	-34.201959230	142.596440800	54	647085	6214299	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425284	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 19:42:51	02/02/2022 19:42:51	1		4	Q	Valid and accepted without modification		LPJGI0719631	Mallee Cliffs	-34.201959230	142.596440800	54	647085	6214299	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425285	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 19:42:52	02/02/2022 19:42:52	1		4	Q	Valid and accepted without modification		LPJGI0719631	Mallee Cliffs	-34.201959230	142.596440800	54	647085	6214299	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425286	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 19:42:52	02/02/2022 19:42:52	1		4	Q	Valid and accepted without modification		LPJGI0719631	Mallee Cliffs	-34.201959230	142.596440800	54	647085	6214299	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425289	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 20:42:32	02/02/2022 20:42:32	2		4	Q	Valid and accepted without modification		LPJGI0719621	Mallee Cliffs	-34.195522770	142.669136600	54	653795	6214905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425290	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 20:42:32	02/02/2022 20:42:32	1		4	Q	Valid and accepted without modification		LPJGI0719621	Mallee Cliffs	-34.195522770	142.669136600	54	653795	6214905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425291	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 20:42:33	02/02/2022 20:42:33	1		4	Q	Valid and accepted without modification		LPJGI0719621	Mallee Cliffs	-34.195522770	142.669136600	54	653795	6214905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425292	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 20:43:08	02/02/2022 20:43:08	2		4	Q	Valid and accepted without modification		LPJGI0719621	Mallee Cliffs	-34.195522770	142.669136600	54	653795	6214905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425293	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 20:43:09	02/02/2022 20:43:09	2		4	Q	Valid and accepted without modification		LPJGI0719621	Mallee Cliffs	-34.195522770	142.669136600	54	653795	6214905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425294	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 20:43:09	02/02/2022 20:43:09	2		4	Q	Valid and accepted without modification		LPJGI0719621	Mallee Cliffs	-34.195522770	142.669136600	54	653795	6214905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425304	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 21:51:02	02/02/2022 21:51:02	2		4	Q	Valid and accepted without modification		LPJGI0719600	Mallee Cliffs	-34.277096690	142.786438700	54	664446	6205675	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425305	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 21:51:03	02/02/2022 21:51:03	2		4	Q	Valid and accepted without modification		LPJGI0719600	Mallee Cliffs	-34.277096690	142.786438700	54	664446	6205675	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425306	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 21:51:03	02/02/2022 21:51:03	2		4	Q	Valid and accepted without modification		LPJGI0719600	Mallee Cliffs	-34.277096690	142.786438700	54	664446	6205675	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425316	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 23:04:45	02/02/2022 23:04:45	1		4	Q	Valid and accepted without modification		LPJGI0719614	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425317	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/02/2022 23:04:45	02/02/2022 23:04:45	1		4	Q	Valid and accepted without modification		LPJGI0719614	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425318	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 00:21:14	03/02/2022 00:21:14	1		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425319	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 00:21:15	03/02/2022 00:21:15	1		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425320	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 00:21:15	03/02/2022 00:21:15	1		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425339	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 05:13:51	03/02/2022 05:13:51	1		4	Q	Valid and accepted without modification		LPJGI0719609	Mallee Cliffs	-34.224235540	142.674408500	54	654229	6211713	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425340	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:05:02	03/02/2022 06:05:02	1		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425341	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:05:03	03/02/2022 06:05:03	1		4	Q	Valid and accepted without modification		LPJGI0719603	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425342	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:18:15	03/02/2022 06:18:15	1		4	Q	Valid and accepted without modification		LPJGI0719648	Mallee Cliffs	-34.271269450	142.680676000	54	654720	6206487	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425343	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:34:31	03/02/2022 06:34:31	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425344	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:34:32	03/02/2022 06:34:32	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425345	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:34:32	03/02/2022 06:34:32	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425346	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:35:02	03/02/2022 06:35:02	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425347	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:35:03	03/02/2022 06:35:03	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425348	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:35:04	03/02/2022 06:35:04	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425349	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:36:01	03/02/2022 06:36:01	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425350	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:36:02	03/02/2022 06:36:02	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425351	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:36:02	03/02/2022 06:36:02	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425352	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:36:54	03/02/2022 06:36:54	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425353	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:36:55	03/02/2022 06:36:55	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425354	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:36:56	03/02/2022 06:36:56	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425355	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:37:52	03/02/2022 06:37:52	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425356	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:37:53	03/02/2022 06:37:53	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425357	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:37:54	03/02/2022 06:37:54	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425358	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:38:28	03/02/2022 06:38:28	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425359	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:38:29	03/02/2022 06:38:29	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425360	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:38:29	03/02/2022 06:38:29	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425361	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:39:00	03/02/2022 06:39:00	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425362	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:39:00	03/02/2022 06:39:00	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425363	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 06:39:01	03/02/2022 06:39:01	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425364	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 07:10:38	03/02/2022 07:10:38	3		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425365	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 07:10:39	03/02/2022 07:10:39	3		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425366	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 07:10:39	03/02/2022 07:10:39	3		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425367	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 07:11:52	03/02/2022 07:11:52	1		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425368	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 07:11:53	03/02/2022 07:11:53	3		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425369	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 07:11:53	03/02/2022 07:11:53	3		4	Q	Valid and accepted without modification		LPJGI0719607	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425379	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 10:07:02	03/02/2022 10:07:02	1		4	Q	Valid and accepted without modification		LPJGI0719612	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425380	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 10:07:03	03/02/2022 10:07:03	1		4	Q	Valid and accepted without modification		LPJGI0719612	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425381	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 10:07:04	03/02/2022 10:07:04	1		4	Q	Valid and accepted without modification		LPJGI0719612	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425382	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 10:12:41	03/02/2022 10:12:41	3		4	Q	Valid and accepted without modification		LPJGI0719612	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425383	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 10:12:41	03/02/2022 10:12:41	3		4	Q	Valid and accepted without modification		LPJGI0719612	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	10.0000	Outside fence monitoring	Cam	
AWC-NSW Parks Partnership Projects	SPJGI7425384	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022 10:12:42	03/02/2022 10:12:42	3		4	Q	Valid and accepted without modification		LPJGI0719612	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	10.0000	Outside fence monitoring	Cam	
